"","demand","price","quality"
"1",797.250608100484,91.0308545337502,14.1824879208247
"2",711.765880687427,101.848491846467,4.57412183427473
"3",718.092916038516,115.878453312088,15.3437229813029
"4",777.232990065844,88.6962432575371,2.33406092694587
"5",758.988779158525,99.1974824344901,12.9159223224619
"6",733.167593088952,101.324202843811,6.91467859220321
"7",704.690794111287,107.079547292717,6.71558312560129
"8",724.755233105421,97.6030197582816,4.00457666928007
"9",693.22024635691,119.844739366529,12.2880798751624
"10",761.470328982922,98.6121298788034,6.53696362018316
"11",742.316558739934,104.176507507926,16.7383863216295
"12",750.510134461856,109.817527774637,5.92346763370307
"13",763.024137982254,96.0730464449619,11.7960748172012
"14",760.579420717305,89.6033102305109,7.56748464938417
"15",658.75462962029,117.822289603086,6.4137581903147
"16",816.922067102016,76.8893091539483,13.5815961413007
"17",744.167566996529,108.786045809213,10.9834857301384
"18",725.923545841483,100.358067180152,4.08570639753371
"19",713.916986029262,110.128286921271,13.0482166381778
"20",701.719421826205,104.322651545396,7.14875247458339
"21",691.159603017816,120.908192052491,9.34877150359693
"22",775.000038857875,88.0007418035613,5.96047568561494
"23",714.373529600111,115.896382002901,17.3557520172031
"24",682.040585284954,119.546516422233,6.60698757210935
"25",694.590290170045,100.049377768281,1.14543955376366
"26",834.411475140852,75.4829361215387,8.44883381850308
"27",718.021054034248,104.772373026136,13.2857355398105
"28",708.607481499263,94.034418313686,5.02445884744587
"29",689.158532199796,107.922032702996,0
"30",751.023162617029,102.896367101773,7.68083758857506
"31",701.619980963306,107.389386037621,7.7337221316555
"32",746.22326593312,103.189604010976,9.01358683414949
"33",698.894920655669,110.76164353812,9.7583426581335
"34",770.517636991881,97.1584227951175,6.22543062702248
"35",767.438084684468,92.2332472602024,6.35346474165556
"36",732.697020893969,94.0433950130822,10.5618893075301
"37",790.859569425433,82.7402022085397,6.2233486003501
"38",768.774944497176,90.9741552023631,9.58020649159182
"39",783.30907113813,94.4093808509953,13.1764803444268
"40",715.652375742694,97.5348743266648,6.34794766511186
"41",707.414529539201,96.1641377156856,1.11688673930348
"42",810.058118315561,80.4089682483287,6.39622881454694
"43",810.615262732374,91.5829493986439,14.9303226177122
"44",676.462957201956,119.035474673476,10.0799702612532
"45",724.078690820498,106.224939301207,18.5142338909322
"46",668.861833482685,119.909204355803,6.07722806642732
"47",755.507506841496,96.9451627515855,8.11072607515388
"48",708.620596022766,99.0915576479924,14.1681563401794
"49",727.56741479978,98.1583854844874,6.94355860392368
"50",740.312841632296,88.0123223469259,8.30219059686221
"51",744.848817039953,91.6171285239796,5.47591113303206
"52",690.081072751273,120.663013557312,10.7833089521183
"53",762.36368211431,94.377529466575,14.0676028847814
"54",692.532744646911,112.757155118509,7.10882234164985
"55",805.561046672841,89.5242737300502,15.6424513361631
"56",756.535503816858,80.3412175855267,6.43801873094684
"57",758.681681849722,96.7702890624003,12.1732543258595
"58",730.97180619126,109.358625268086,7.35053422737555
"59",696.34402633593,111.392298027341,6.67471445568676
"60",689.273914025673,116.71618767326,10.2084327022531
"61",758.790737328613,82.1175779323515,0
"62",665.453811068261,120.312425187552,8.53975074567265
"63",806.049543057539,92.9685566700611,13.2553181697524
"64",712.544192635311,101.581647625601,6.08132428180774
"65",715.401475722859,105.062347974807,9.54531501721715
"66",767.849463798425,91.800048943838,7.91414318352969
"67",801.233991854043,80.0115300503588,6.33974295190226
"68",721.39141558485,95.2070740854836,6.21236290407246
"69",725.327675796238,100.841799043222,10.2511910093568
"70",784.620369888243,91.0451338933669,9.86992563922476
"71",770.674272872496,90.7872433449226,14.1571265309391
"72",732.824226271049,103.304495034653,10.7652558648452
"73",698.39356935627,98.5833919106392,5.98086841756072
"74",719.408604463322,104.348477615027,17.5827229652132
"75",773.15804831652,99.4627737398282,13.2928693293105
"76",786.398678365829,90.9288962440651,12.5468300173059
"77",700.164358451382,113.035122324223,8.39246152717693
"78",699.808662345503,107.717897755399,10.2780716620177
"79",716.802162913204,110.525255953076,6.85155065017995
"80",757.055046820842,85.8996165933629,4.53575159986489
"81",696.37297908397,109.959845897778,13.1816089925878
"82",810.839294324458,83.0423509662098,13.8890351837092
"83",825.576590933269,94.666278574528,10.8636481216392
"84",761.57416210496,86.2773054885692,8.42780864322644
"85",818.532618327786,77.9208022119536,7.45696114953254
"86",655.525744806223,118.221225187536,9.46841690821264
"87",758.900765642284,93.4660658918122,16.5135119323851
"88",775.266531311103,97.1531878064493,16.6282747287587
"89",759.138819060159,96.1305039635507,6.8985412209638
"90",720.650531790832,103.866949746461,12.3293191397357
"91",700.545282732441,116.003908515395,11.5284150422387
"92",702.776259865321,116.811549557668,6.64582084586388
"93",777.68504084297,88.1639361177274,11.0434571309293
"94",772.349158546997,86.415427464368,10.8824025649549
"95",788.162331809613,84.87329205279,16.2807566432447
"96",779.775360322001,87.468951006308,12.3179739838795
"97",664.201406809252,119.593570771456,10.1357149758498
"98",738.719825149818,100.076458721328,9.6779477387493
"99",774.8637438041,91.5738480241037,10.96422124204
"100",711.327752455146,93.9883989484765,3.9430985010022
"101",731.21262084494,110.744594064128,13.44295198004
"102",705.131223159122,102.605978350922,10.2069613027443
"103",726.915041117448,96.8572801982808,4.56361426962258
"104",702.015025768377,92.5036990451692,3.83972141335594
"105",795.79199598444,91.3780167031419,7.9275556451356
"106",672.408665701258,120.480403030485,13.7474044811288
"107",722.496898673497,109.399200776134,16.535309469808
"108",718.251881445066,120.086871159154,17.1057094169445
"109",770.51501024141,95.7862642759465,9.70010857392251
"110",747.729881986906,96.4916557685214,12.1979426335643
"111",791.860109959901,89.7261940191324,11.1403889921819
"112",772.405037126728,97.4948087327971,16.3396227812156
"113",742.041938904169,104.718594661169,10.8982647808803
"114",706.265400139416,113.589398209981,11.3753378049665
"115",714.417555943606,105.641686026836,4.09901671442141
"116",692.825675715705,104.559800904812,8.59644559281637
"117",713.857109532834,112.309536630209,15.439197104502
"118",694.37637335122,111.471368477271,4.47176126449131
"119",755.948140032572,101.065980409274,11.9069799703832
"120",799.246331413682,92.1668334299138,13.3829427362126
"121",693.126380411504,112.411998270774,8.71861254763854
"122",710.08965081769,101.388584191035,4.97253161855438
"123",700.285963077585,117.106315882366,11.3161423474967
"124",700.988255320697,95.6935902527701,5.37791640470472
"125",772.056134438654,89.5577041907294,13.1405659967563
"126",745.505546693671,105.375795245805,14.986897401261
"127",791.367308044278,93.3041401284977,9.45228637621903
"128",749.974363445701,106.388056114383,17.4752017876636
"129",797.931256770144,82.7601016550743,11.7244205405763
"130",778.474875205942,82.5756991965909,9.64357799970729
"131",728.443744370952,106.89804173283,12.0170984178524
"132",722.650889747079,103.309631771735,10.2066886145388
"133",709.436971761744,108.710677089481,9.63979036860624
"134",778.319808745249,79.8375441778657,5.21172572095469
"135",674.400902747394,112.125791035104,10.2261888433342
"136",717.30140498854,112.004946988219,13.9702779778978
"137",741.130139442296,110.320683259354,14.4848935040036
"138",736.531568955598,107.864102561772,12.4811959588855
"139",686.817032282214,121.100735137793,12.8271530711525
"140",778.097435400725,85.4619015318671,10.3247343253219
"141",714.985704265633,94.1689615186935,2.14903160549075
"142",731.869075841392,104.097239825503,12.2080505450782
"143",798.278801468951,91.9301836458576,7.69171935109752
"144",728.542464702927,100.855504408545,1.97195811101959
"145",688.836302448624,107.462431686397,10.1612688030204
"146",759.483029514905,93.4632693866892,3.19276731841028
"147",701.65695563589,106.57105983302,8.23740709282052
"148",709.631191031064,105.499092350097,7.89641835745056
"149",799.223883806245,91.9327064156733,20
"150",756.560035877474,90.0262028272377,9.27615975364028
"151",726.084082798001,109.758906384263,16.4876461581513
"152",705.711360772093,98.3057681929928,1.21552912186201
"153",735.32887117369,107.221917794375,13.4286208580651
"154",740.882046182532,91.555813930875,7.24651873451587
"155",699.522659117719,112.772936850011,9.93978476878587
"156",776.695685777312,86.5688945081978,10.3680293997132
"157",668.202032287936,107.653406688607,0.510186372011907
"158",771.317999207663,104.642025699804,11.7152089122931
"159",752.831002522297,102.679932780405,10.1738435486453
"160",735.068382713864,106.675226871352,4.10318260581917
"161",694.163867103005,103.984672838638,0
"162",750.764957412446,93.6192896906993,6.70383662193909
"163",743.007285068589,97.3228709597649,7.98694486922248
"164",701.286910180137,103.598795648857,9.55960667393476
"165",798.905858736149,86.8713390605929,10.6564882080061
"166",780.565395064762,91.1603039033129,5.48081520039863
"167",643.751790959829,120.770947945846,7.35386086846745
"168",806.726783214058,79.0077436779902,9.46464333647077
"169",776.806536061056,87.6149403467172,8.59079940513936
"170",694.696381235325,109.90433089664,11.4371599094038
"171",686.037493592672,110.886618631981,14.5570985358601
"172",729.867351102711,108.398522541883,12.46384320203
"173",743.867475152619,100.568586386834,10.9994772529778
"174",694.945422494562,103.238780511803,3.63534645439079
"175",758.940050383957,90.9533133240905,15.4079071031087
"176",777.887747166207,93.4781615162988,11.7265291728211
"177",713.554576807405,97.3754536203905,7.26855415671041
"178",766.973396512696,90.653371590943,16.2760332103166
"179",715.119103824738,108.211612126342,6.91297122697746
"180",768.205747462655,83.7574082654006,6.52140654421775
"181",766.017895194988,89.6959633051971,4.52314933460524
"182",734.752825616109,87.38070688027,0
"183",756.729342897453,103.921846258965,8.43065956067676
"184",763.233337664454,88.6856173834628,14.3911363687533
"185",719.646159183996,105.441444840082,11.818998722911
"186",723.696224111612,111.766089347346,10.0765251582365
"187",730.950242458718,100.25228569239,4.62939900384738
"188",726.253863466051,105.15133169692,8.34938088444586
"189",761.650451848356,93.4589023998258,7.64369411721628
"190",710.620141854146,105.036419908276,7.29486954160929
"191",772.535767197657,87.278807776716,7.39586870874707
"192",737.425440521111,99.2322884630134,7.58054871188973
"193",773.257281631073,86.5468062432059,10.6719724333503
"194",743.236189887728,97.3368243975381,11.1569479059913
"195",707.454020430316,110.875629950195,10.1375835177752
"196",665.5775466897,107.005677954152,5.69196674631766
"197",734.738726308043,95.572404853596,5.39974237106729
"198",800.397294162534,92.1148003411214,11.4424053956856
"199",795.641955263002,91.4322429022556,9.1391182708335
"200",752.316065988134,92.5358098537661,7.50671899799725
"201",754.549417366475,102.979836204014,13.7414213481545
"202",753.812034016439,89.8044780278161,10.1087704859993
"203",610.63502682955,128.708974235722,8.65253570123871
"204",748.023347694207,102.187100114046,19.6952296717702
"205",770.287907585273,90.3344567029887,11.5683289402635
"206",716.03233430543,103.838381816224,7.20802108760754
"207",724.240617740306,98.7810392868168,7.27456528753564
